probeset_id	transcript_id
13343269	AT1G22150
13343280	AT1G22160
13343285	AT1G22170
13343294	AT1G22190
13343298	AT1G22210
13343311	AT1G22220
13343315	AT1G22230
13343319	AT1G22240
13343325	AT1G22250;AT1G22260
13343330	AT1G22270
13343334	AT1G22275
13343347	AT1G22280
13343359	AT1G22330
13343368	AT1G22410
13343376	AT1G22430
13343387	AT1G22440
13343397	AT1G22450
13343405	AT1G22500;AT1G22510
13343409	AT1G22540
13343416	AT1G22590
13343424	AT1G22610
13343427	AT1G22630
13343434	AT1G22640
13343440	AT1G22651
13343442	AT1G22660
13343460	AT1G22690
13343470	AT1G22730
13343477	AT1G22740
13343487	AT1G22750
13343498	AT1G22760
13343508	AT1G22770
13343525	AT1G22780
13343531	AT1G22790
13343537	AT1G22800;AT1G22810
13343550	AT1G22830
13343556	AT1G22840;AT1G22850
13343563	AT1G22860
13343578	AT1G22870
13343592	AT1G22880
13343602	AT1G22882
13343608	AT1G22885
13343614	AT1G22890
13343619	AT1G22910
13343629	AT1G22930
13343645	AT1G22940
13343655	AT1G22990
13343661	AT1G23000
13343667	AT1G23010
13343674	AT1G23030
13343680	AT1G23037
13343683	AT1G23040
13343687	AT1G23050;AT1G23052
13343691	AT1G23074
13343693	AT1G23100
13343699	AT1G23120
13343704	AT1G23130
13343709	AT1G23145
13343711	AT1G23147
13343714	AT1G23149;AT1G23150
13343721	AT1G23160
13343726	AT1G23170
13343739	AT1G23180
13343751	AT1G23190
13343771	AT1G23200
13343776	AT1G23201
13343778	AT1G23210
13343783	AT1G23220
13343788	AT1G23230
13343811	AT1G23290
13343814	AT1G23410
13343817	AT1G23420
13343827	AT1G23440
13343835	AT1G23450
13343837	AT1G23460
13343847	AT1G23465
13343851	AT1G23480
13343865	AT1G23490
13343872	AT1G23500
13343878	AT1G23530
13343882	AT1G23550
13343889	AT1G23710
13343893	AT1G23720
13343896	AT1G23724
13343898	AT1G23730
13343909	AT1G23750
13343914	AT1G23760
13343919	AT1G23790
13343926	AT1G23810
13343932	AT1G23820
13343943	AT1G23870
13343950	AT1G23880
13343960	AT1G23900
13343979	AT1G23935
13343995	AT1G23940
13344005	AT1G24030;AT1G24040
13344016	AT1G24050
13344024	AT1G24068
13344026	AT1G24090
13344037	AT1G24095
13344043	AT1G24110
13344045	AT1G24145
13344049	AT1G24147
13344054	AT1G24148
13344061	AT1G24150
13344066	AT1G24159
13344069	AT1G24240
13344077	AT1G24256
13344082	AT1G24265
13344097	AT1G24280;AT1G24290
13344110	AT1G24310;AT1G24320
13344122	AT1G24330
13344131	AT1G24340
13344144	AT1G24360
13344156	AT1G24380
13344160	AT1G24390
13344165	AT1G24405
13344168	AT1G24420
13344170	AT1G24440
13344177	AT1G24450
13344183	AT1G24460
13344199	AT1G24470
13344205	AT1G24485
13344214	AT1G24490
13344227	AT1G24520
13344231	AT1G24530
13344235	AT1G24540
13344238	AT1G24560
13344246	AT1G24570
13344259	AT1G24580
13344263	AT1G24600
13344267	AT1G24650
13344270	AT1G24706
13344307	AT1G24735
13344317	AT1G24793;AT1G25145;AT1G25210;AT1G25054;AT1G24880
13344327	AT1G24800;AT1G24881;AT1G25055;AT1G25150;AT1G25211
13344331	AT1G24880;AT1G25054;AT1G24793;AT1G25145;AT1G25210;AT1G25098;AT1G25175
13344347	AT1G24851
13344349	AT1G24881;AT1G24800;AT1G25055;AT1G25150;AT1G25211
13344353	AT1G25054;AT1G24880;AT1G24793;AT1G25145;AT1G25210;AT1G25098;AT1G25175
13344367	AT1G25025;AT1G25112;AT1G25180;AT1G24851
13344369	AT1G24800;AT1G24881;AT1G25055;AT1G25150;AT1G25211
13344373	AT1G25098
13344379	AT1G25025;AT1G25112;AT1G25180;AT1G24851
13344381	AT1G25141;AT1G24792;AT1G25053;AT1G25209
13344383	AT1G24793;AT1G25054;AT1G25145;AT1G25210;AT1G24880
13344392	AT1G24800;AT1G24881;AT1G25055;AT1G25150;AT1G25211
13344395	AT1G24880;AT1G25054;AT1G24996;AT1G25175;AT1G25098
13344400	AT1G25025;AT1G25112;AT1G25180;AT1G24851
13344402	AT1G25210;AT1G24793;AT1G25054;AT1G25145;AT1G24880
13344412	AT1G25211
13344415	AT1G25240
13344418	AT1G25250
13344423	AT1G25270
13344431	AT1G25275
13344436	AT1G25280
13344447	AT1G25290
13344458	AT1G25300
13344460	AT1G25320
13344465	AT1G25340
13344471	AT1G25360
13344473	AT1G25380
13344485	AT1G25420
13344495	AT1G25422
13344499	AT1G25425
13344503	AT1G25460
13344510	AT1G25480
13344517	AT1G25490
13344533	AT1G25520
13344543	AT1G25550
13344550	AT1G26090
13344560	AT1G26130
13344574	AT1G26180
13344585	AT1G26210;AT1G26208
13344589	AT1G26220;AT1G26218
13344592	AT1G26250
13344596	AT1G26260
13344610	AT1G26290
13344615	AT1G26320
13344623	AT1G26330
13344642	AT1G26340
13344648	AT1G26430
13344650	AT1G26460
13344659	AT1G26470
13344667	AT1G26500
13344669	AT1G26530
13344677	AT1G26550
13344684	AT1G26558
13344694	AT1G26560
13344708	AT1G26570
13344712	AT1G26580
13344717	AT1G26590
13344719	AT1G26600
13344723	AT1G26610
13344727	AT1G26630
13344735	AT1G26650
13344739	AT1G26660
13344750	AT1G26665
13344758	AT1G26670
13344766	AT1G26680
13344779	AT1G26700
13344795	AT1G26730
13344807	AT1G26750;AT1G26760
13344814	AT1G26762
13344818	AT1G26770
13344824	AT1G26773
13344826	AT1G26780
13344830	AT1G26795
13344833	AT1G26796
13344835	AT1G26797
13344839	AT1G26798
13344842	AT1G26799
13344846	AT1G26830
13344851	AT1G26840
13344864	AT1G26870
13344868	AT1G26890
13344874	AT1G26910
13344879	AT1G26916
13344881	AT1G26920
13344885	AT1G26940
13344895	AT1G26945
13344900	AT1G26960
13344906	AT1G26970
13344914	ath-MIR395b
13344916	AT1G26976
13344920	ath-MIR395c
13344922	AT1G27000
13344936	AT1G27020
13344946	AT1G27030
13344956	AT1G27045
13344962	AT1G27050
13344966	AT1G27060
13344974	AT1G27080
13344979	AT1G27120
13344989	AT1G27130
13344994	AT1G27135
13344997	AT1G27140
13345000	AT1G27150
13345017	AT1G27160
13345020	AT1G27170
13345030	AT1G27180
13345038	AT1G27220
13345042	AT1G27240
13345047	AT1G27250
13345051	AT1G27260
13345057	AT1G27270
13345062	AT1G27280
13345067	AT1G27290
13345072	AT1G27300
13345077	AT1G27320
13345090	AT1G27330
13345095	AT1G27340
13345100	AT1G27360
13345111	AT1G27400
13345119	AT1G27410
13345125	AT1G27420
13345129	AT1G27450
13345142	AT1G27460
13345151	AT1G27480
13345156	AT1G27520
13345173	AT1G27565
13345178	AT1G27570
13345189	AT1G27590
13345197	AT1G27595
13345219	AT1G27620
13345223	AT1G27630
13345233	AT1G27650
13345239	AT1G27660
13345249	AT1G27680
13345264	AT1G27690
13345270	AT1G27695
13345277	AT1G27710
13345282	AT1G27740
13345289	AT1G27750
13345299	AT1G27752
13345312	AT1G27760
13345327	AT1G27820
13345329	AT1G27850
13345339	AT1G27880
13345360	AT1G27920
13345373	AT1G27950
13345377	AT1G27970
13345384	AT1G27980
13345401	AT1G28007
13345403	AT1G28010
13345414	AT1G28030
13345418	AT1G28060
13345426	AT1G28070
13345431	AT1G28080
13345436	AT1G28090
13345455	AT1G28100
13345472	AT1G28130
13345480	AT1G28135
13345484	AT1G28160
13345486	AT1G28170
13345488	AT1G28210
13345508	AT1G28250
13345514	AT1G28270
13345518	AT1G28281
13345520	AT1G28304
13345523	AT1G28307
13345525	AT1G28327
13345532	AT1G28335
13345537	AT1G28340
13345548	AT1G28350
13345566	AT1G28360
13345570	AT1G28375
13345574	AT1G28380;AT1G28390
13345584	AT1G28420
13345605	AT1G28440
13345610	AT1G28450
13345612	AT1G28460
13345614	AT1G28470
13345620	AT1G28490
13345632	AT1G28500
13345639	AT1G28510
13345646	AT1G28520
13345655	AT1G28540
13345659	AT1G28680;AT1G28685
13345665	---
13345667	AT1G28730
13345669	AT1G28815
13345673	AT1G68760
13345675	AT1G68760
13345677	AT1G28760
13345679	AT1G28990
13345681	AT1G29000
13345686	AT1G29010
13345693	AT1G29040;AT1G29041
13345707	AT1G29060
13345713	AT1G29070
13345718	AT1G29100
13345721	AT1G29110
13345724	AT1G29120
13345743	AT1G29140
13345748	AT1G29150
13345753	AT1G29179;AT1G29180
13345759	AT1G29200
13345774	AT1G29230
13345776	AT1G29260
13345780	ath-MIR399a
13345782	AT1G29270
13345788	AT1G29280
13345792	AT1G29290
13345796	AT1G29310
13345805	AT1G29320
13345819	AT1G29340
13345822	AT1G29355;AT1G29357
13345825	AT1G29380
13345832	AT1G29418;AT1G29420
13345835	AT1G29465
13345840	AT1G29480
13345843	AT1G29490
13345847	AT1G29500
13345851	AT1G29510
13345854	AT1G29520
13345860	AT1G29540
13345864	AT1G29550
13345870	AT1G29560
13345884	AT1G29570
13345894	AT1G29580
13345899	AT1G29590
13345906	AT1G29600
13345917	AT1G29620
13345921	AT1G29630
13345941	AT1G29660
13345949	AT1G29670;AT1G29680
13345957	AT1G29710
13345959	AT1G29760
13345964	AT1G29770
13345968	AT1G29780
13345970	AT1G29790
13345976	AT1G29800
13345986	AT1G29820
13345996	AT1G29830
13346009	AT1G29850
13346018	AT1G29860
13346023	AT1G29890
13346038	AT1G29900
13346044	AT1G29930
13346048	AT1G29950;AT1G29951;AT1G29952
13346062	AT1G29960
13346069	AT1G29962
13346071	AT1G29990
13346079	AT1G30010;AT1G30020
13346083	AT1G30040
13346090	AT1G30050
13346095	AT1G30100
13346099	AT1G30110
13346109	AT1G30130
13346118	AT1G30135
13346123	AT1G30140
13346128	AT1G30160
13346135	AT1G30190
13346137	AT1G30200
13346141	AT1G30230
13346149	AT1G30260
13346153	AT1G30270
13346169	At1g30280
13346172	AT1G30300
13346184	AT1G30320
13346193	AT1G30360
13346202	AT1G30380
13346208	AT1G30400
13346237	AT1G30410
13346261	AT1G30420
13346286	AT1G29210;AT1G30430;AT1G75570;AT1G75650;AT2G46120;AT3G61545;AT4G34695;AT4G36197;AT5G09755;AT4G18725;AT3G51140
13346288	AT1G30440
13346294	AT1G30450
13346313	AT1G30455
13346316	AT1G30470
13346338	AT1G30473
13346343	AT1G30480
13346348	AT1G30520
13346361	AT1G30530
13346366	AT1G30560
13346368	AT1G30570
13346370	AT1G30610
13346383	AT1G30620
13346398	AT1G30640
13346413	AT1G30650
13346419	AT1G30660
13346431	AT1G30680
13346447	AT1G30690
13346454	AT1G30700
13346459	AT1G30710
13346462	AT1G30720
13346465	AT1G30730
13346468	AT1G30740
13346470	AT1G30757
13346474	AT1G30760
13346479	AT1G30790
13346482	AT1G30795
13346486	AT1G30800
13346490	AT1G30825
13346503	AT1G30840
13346508	AT1G30845
13346514	AT1G30850
13346517	AT1G30870
13346522	AT1G30890
13346530	AT1G30900
13346542	AT1G30910
13346553	AT1G30950
13346555	AT1G30972
13346560	AT1G30974
13346564	AT1G30990
13346567	AT1G31020
13346576	AT1G31070
13346593	AT1G31080
13346595	AT1G31090
13346598	AT4G26380
13346600	AT1G31140
13346608	AT1G31150
13346613	AT1G31170
13346623	ath-MIR167d
13346625	AT1G31175
13346629	AT1G31190
13346641	AT1G31220
13346649	AT3G47965
13346652	AT1G31270
13346655	AT1G31280
13346661	AT1G31290
13346665	AT1G31300
13346679	AT1G31320
13346684	AT1G31360
13346708	AT1G31420
13346726	AT1G31480;AT1G31490
13346750	AT1G31490;AT1G31485
13346753	AT1G31510
13346757	AT1G31580
13346762	AT1G31620
13346767	AT1G31670
13346775	AT1G31690
13346781	AT1G31710
13346788	AT1G31720
13346794	AT1G31730
13346807	AT1G31772
13346810	AT1G31780;AT1G31790
13346822	AT1G31800
13346838	AT1G31840
13346844	AT1G31850
13346856	AT1G31870
13346867	AT1G31880
13346876	AT1G31885
13346881	AT1G31910
13346896	AT1G31930
13346910	AT1G31935
13346912	AT1G31950
13346920	AT1G31970
13346936	AT1G31990
13346940	AT1G32030
13346942	AT1G32050
13346956	AT1G32060
13346964	AT1G32120
13346970	AT1G32150
13346985	AT1G32160
13346991	AT1G32170
13346998	AT1G32172
13347000	AT1G32220
13347010	AT1G32225
13347013	AT1G32230
13347025	AT1G32250
13347027	AT1G32270
13347035	AT1G32280
13347037	AT1G32300
13347041	AT1G32310
13347047	AT1G32320
13347049	AT1G32337
13347052	AT1G32360
13347057	AT1G32361
13347060	AT1G32370
13347070	AT1G32375
13347074	AT1G32380
13347085	AT1G32385
13347087	AT1G32410
13347094	AT1G32415
13347096	AT1G32420
13347098	AT1G32440
13347113	AT1G32460
13347117	AT1G32480
13347120	AT1G32510
13347125	AT1G32540
13347138	AT1G32560
13347142	AT1G32570
13347149	AT1G32580
13347156	AT1G32583
13347163	ath-MIR400
13347165	AT1G32600;AT1G32610
13347167	AT1G32630
13347171	AT1G32660
13347173	AT1G32670
13347176	AT1G32700
13347185	AT1G32710
13347189	AT1G32720
13347193	AT1G32730
13347201	AT1G32740;AT1G32750
13347206	AT1G32760
13347210	AT1G32810
13347218	AT1G32850
13347231	AT1G32870
13347236	AT1G32910
13347239	AT1G32920
13347243	AT1G32928
13347247	AT1G32940
13347259	AT1G32950
13347271	AT1G32960
13347283	AT1G32975
13347286	AT1G32990
13347293	ath-MIR856
13347295	AT1G33010
13347299	AT1G33020;AT1G33030
13347302	AT1G33040
13347308	AT1G33070
13347312	AT1G33080
13347325	AT1G33090
13347334	AT1G33100
13347342	AT1G33110
13347353	AT1G33120
13347359	AT1G33140
13347365	AT1G33170
13347373	AT1G33220
13347375	AT1G33230
13347388	AT1G33260
13347393	AT1G33265
13347400	AT1G33280
13347404	AT1G33290
13347416	AT1G33320
13347427	AT1G33330
13347433	AT1G33340
13347437	AT1G33360
13347455	AT1G33420
13347466	AT1G33470
13347474	AT1G33500
13347487	AT1G33530
13347490	AT1G33560
13347498	AT1G33590
13347501	AT1G33600
13347504	AT1G33610
13347507	AT1G33612
13347510	AT1G33670
13347513	AT1G33680;AT1G33700
13347523	AT1G33710
13347525	AT1G33730
13347528	AT1G33750
13347536	AT1G33760
13347540	AT1G33770
13347548	AT1G33790
13347559	AT1G33800
13347564	AT1G33810
13347570	AT1G33811
13347579	AT1G33860
13347584	AT1G33910
13347590	AT1G33920
13347593	AT1G33925
13347595	AT1G33930
13347601	AT1G33960
13347609	AT1G33980
13347624	AT1G33990;AT1G34000
13347632	AT1G34020
13347641	AT1G34040
13347647	AT1G34041
13347649	AT1G34046
13347654	AT1G34050
13347658	AT1G34070
13347660	AT1G34120
13347673	AT1G34130
13347681	AT1G34150
13347698	AT1G34160
13347701	AT1G34180
13347710	AT1G34190
13347717	AT1G34200
13347722	AT1G34210
13347736	AT1G34245
13347742	AT1G34260
13347756	AT1G34290
13347758	AT1G34300
13347761	AT1G34320
13347776	AT1G34340
13347793	AT1G34350
13347801	AT1G34355
13347810	AT1G34360
13347821	AT1G34370
13347830	AT1G34390
13347844	AT1G34410
13347858	AY090971
13347861	AT1G34420
13347864	AT1G34460
13347874	AT1G34470
13347885	AT1G34480
13347887	AT1G34490
13347889	AT1G34500
13347891	AT1G34520
13347893	AT1G34540
13347895	AT1G34560
13347899	AT1G34580
13347906	AT1G34630
13347920	AT1G34650
13347932	AT1G34670
13347936	AT1G34770
13347945	AT1G34844
13347948	AT1G34790
13347953	AT1G34910
13347956	AT1G35030
13347961	AT1G35040
13347964	AT1G35140
13347968	AT1G35160
13347977	AT1G35181
13347979	AT1G35183
13347981	AT1G35190
13347996	AT1G35220
13348010	AT1G35230
13348014	AT1G35242
13348016	AT1G35330
13348019	AT1G35333
13348021	AT1G35340
13348032	AT1G35365
13348036	AT1G35400
13348040	AT1G35410
13348044	AT1G35420
13348050	AT1G35460
13348057	AT1G35461
13348059	AT1G35467
13348061	AT1G35490
13348068	AT1G35500
13348071	ath-MIR773a
13348073	AT1G35510
13348085	AT1G35515
13348089	AT1G35516
13348094	AT1G35530
13348118	AT1G35540
13348132	AT1G35550
13348136	AT1G35614
13348140	AT1G35617
13348142	AT1G35620
13348150	AT1G35660
13348161	AT1G35670
13348171	AT1G35680
13348179	AT1G35710
13348183	AT1G35720
13348189	AT1G35850
13348192	AT1G35890
13348195	AT1G36000
13348198	AT1G36030
13348200	AT1G36050
13348216	AT1G36100
13348218	AT1G36150
13348222	AT1G36160
13348246	AT1G36180
13348275	AT1G36240
13348280	AT1G36280
13348294	AT1G36310
13348301	AT1G36320
13348310	AT1G36350;AT2G36600;AT3G10035;AT2G45020;AT5G03775
13348312	AT1G36380
13348317	AT1G36510
13348327	AT1G36675
13348333	AT1G36745
13348338	AT1G36756
13348341	AT1G36920
13348348	AT1G36922
13348354	AT1G36925
13348360	AT1G36940
13348367	AT1G36960
13348370	AT1G36980
13348377	At1g36990
13348380	AT1G37000
13348384	AT1G37010
13348387	AT1G37020
13348396	AT1G37113
13348400	AT1G37130
13348406	AT1G38950
13348410	AT1G40104
13348423	AT1G40129
13348428	AT1G41875
13348430	AT1G42190
13348432	AT1G42430
13348448	AT1G42470
13348483	AT1G42480
13348498	AT1G42525
13348506	AT1G42540
13348514	AT1G42550
13348519	AT1G42680
13348524	AT1G42699
13348526	AT1G42700
13348530	AT1G42960
13348538	AT1G42970
13348549	AT1G42980
13348560	AT1G43000
13348564	AT1G43005
13348569	AT1G43010
13348572	AT1G43020
13348588	AT1G43040
13348590	AT1G43140
13348601	AT1G43145
13348604	AT1G43160
13348609	AT1G43170
13348621	AT1G43171
13348625	AT1G43260
13348628	AT1G43320
13348630	AT1G43330
13348634	AT1G43415
13348637	AT1G43600
13348639	AT1G43610
13348641	AT1G43670
13348655	AT1G43680
13348659	AT1G43690
13348669	AT1G43700
13348676	AT1G43720
13348679	AT1G43722
13348681	AT1G43765
13348684	AT1G43770
13348695	AT1G43780
13348705	AT1G43790
13348709	AT1G43800
13348715	AT1G43850
13348729	AT1G43890
13348740	AT1G43900
13348750	AT1G43970
13348755	AT1G44010
13348761	AT1G44050
13348763	AT1G44094
13348765	AT1G44120
13348771	AT1G44160
13348777	AT1G44318
13348788	AT1G44414
13348790	AT1G44575
13348799	AT1G44674
13348802	AT1G44740
13348811	AT1G44750
13348818	AT1G44780
13348829	AT1G44810
13348833	AT1G44820
13348839	AT1G44830
13348842	AT1G44835
13348856	AT1G44890
13348865	AT1G44900
13348886	AT1G44910
13348911	AT1G44940
13348913	AT1G44960
13348918	AT1G44970
13348925	AT1G45000
13348938	AT1G45015
13348946	AT1G45050
13348955	AT1G45100
13348958	AT1G45110
13348970	AT1G45130
13348988	AT1G45163;AT1G45165;AT5G55790
13348991	AT1G45180
13349000	AT1G45190
13349003	AT1G45191
13349017	AT1G45201
13349027	AT1G45215
13349031	AT1G45221
13349035	AT1G45223
13349039	AT1G45243
13349041	AT1G45233
13349047	AT1G45236
13349049	AT1G45403
13349052	AT1G45474;AT1G45545
13349060	AT1G45688
13349067	AT1G45976
13349073	AT1G46264
13349078	AT1G46554
13349080	AT1G46840
13349083	AT1G46912
13349088	AT1G46984
13349090	AT1G47210
13349100	AT1G47220
13349107	AT1G47230
13349116	AT1G47250
13349121	AT1G47265
13349125	AT1G47270
13349133	AT1G47271
13349139	AT1G47278
13349145	AT1G47290
13349159	AT1G47310
13349165	AT1G47317
13349168	AT1G47330
13349182	AT1G47389
13349184	AT1G47390
13349186	AT1G47395
13349190	AT1G47400
13349194	AT1G47410
13349201	AT1G47480
13349206	AT1G47485
13349210	AT1G47490
13349219	AT1G47500
13349227	AT1G47530
13349237	AT1G47550
13349262	AT1G47560
13349286	AT1G47570
13349303	AT1G47578
13349308	AT1G47580
13349311	AT1G47600
13349323	AT1G47610
13349327	AT1G47655
13349331	AT1G47680
13349333	AT1G47690;AT1G47700;AT1G47680
13349335	AT1G47690;AT1G47700;AT1G47680
13349337	AT1G47710
13349342	AT1G47740
13349350	AT1G47760
13349353	AT1G47770
13349359	AT1G47780
13349364	AT1G47786
13349369	AT1G47800
13349371	AT1G47810
13349373	AT1G47813
13349376	AT1G47820
13349381	AT1G47870
13349397	AT1G47890
13349399	AT1G47915
13349401	AT1G47920
13349405	AT1G47940
13349413	AT1G47970
13349418	AT1G47990
13349422	AT1G48050
13349435	AT1G48060
13349438	AT1G48095
13349443	AT1G48100
13349451	AT1G48130
13349458	AT1G48140
13349465	AT1G48150
13349467	AT1G48170;AT1G48160
13349474	AT1G48175
13349484	AT1G48195
13349487	AT1G48210
13349497	AT1G48220
13349505	AT1G48230
13349517	ath-MIR161
13349519	AT1G48280
13349529	AT1G48300;AT1G48310
13349533	AT1G48315
13349537	AT1G48325
13349541	AT1G48330
13349545	AT1G48350
13349551	AT1G48360
13349569	AT1G48370
13349578	AT1G48440
13349585	AT1G48460
13349593	AT1G48470
13349605	AT1G48480
13349610	AT1G48500
13349622	AT1G48510
13349633	AT1G48520
13349646	AT1G48540
13349661	AT1G48560
13349668	AT1G48590
13349676	AT1G48600;AT1G48598
13349692	AT1G48635
13349703	AT1G48640
13349713	AT1G48698
13349716	AT1G48720
13349718	AT1G48745
13349722	AT1G48750;AT1G48760
13349726	AT1G48770
13349729	AT1G48780
13349731	AT1G48800
13349739	AT1G48820
13349747	AT1G48840
13349760	AT1G48880
13349765	AT1G48910
13349770	AT1G48912
13349772	AT1G48920
13349790	AT1G48950
13349800	AT1G48960
13349807	AT1G48980
13349817	AT1G48990
13349820	AT1G49010
13349825	AT1G49015
13349829	AT1G49030
13349836	AT1G49032
13349840	AT1G49050
13349853	AT1G49110
13349857	AT1G49120
13349859	AT1G49150
13349861	AT1G49190
13349869	AT1G49200
13349873	AT1G49210
13349877	AT1G49220
13349879	AT1G49230
13349883	AT1G49240
13349890	AT1G49245
13349894	AT1G49250
13349910	AT1G49260
13349914	AT1G49300
13349924	AT1G49320
13349929	AT1G49330
13349931	AT1G49340
13349958	AT1G49350
13349969	AT1G49380
13349980	AT1G49390
13349986	AT1G49400
13349991	AT1G49430
13350013	AT1G49450
13350017	AT1G49470
13350020	AT1G49475
13350025	AT1G49510
13350031	AT1G49520
13350042	AT1G49530
13350046	AT1G49560
13350054	AT1G49570
13350061	AT1G49580
13350074	AT1G49590
13350084	AT1G49680;AT4G28870
13350086	AT1G49690;AT3G11285;AT3G19235;AT5G05795;AT5G65535;AT5G10525;AT5G35605;AT4G34415
13350088	AT1G49720
13350096	AT1G49740
13350105	AT1G49760
13350120	AT1G49770
13350125	AT1G49820
13350134	AT1G49832
13350136	AT1G49840
13350142	AT1G49860
13350146	AT1G49870
13350154	AT1G49880
13350163	AT1G49890
13350171	AT1G49910
13350182	AT1G49930
13350187	AT1G49960
13350204	AT1G49975
13350210	AT1G49980
13350227	AT1G49990
13350231	AT1G50010
13350238	AT1G50040
13350243	AT1G50050
13350248	AT1G50060
13350252	AT1G50070;AT1G50100;AT1G11550;AT3G52565;AT5G06125;AT5G46325;AT1G61910;AT2G36150;AT4G18255
13350254	AT1G50070;AT1G50100;AT1G11550;AT3G52565;AT5G06125;AT5G46325;AT1G61910;AT2G36150;AT4G18255
13350256	AT1G50120
13350271	AT1G50160
13350273	AT1G50170
13350282	AT1G50180
13350288	AT1G50240
13350311	AT1G50270
13350314	AT1G50310
13350319	AT1G50350
13350322	AT1G50360
13350341	AT1G50370
13350354	AT1G50380
13350367	AT1G50400
13350379	AT1G50410
13350393	AT1G50440;AT1G50450
13350405	AT1G50460
13350417	AT1G50480
13350425	AT1G50510
13350440	AT1G50520
13350444	AT1G50560
13350449	AT1G50580
13350451	AT1G50603
13350453	AT1G50610
13350459	AT1G50620
13350465	AT1G50660;AT1G50659
13350471	AT1G50690
13350476	AT1G50700
13350487	AT1G50730
13350511	AT1G50732
13350516	AT1G50740
13350522	AT1G50780
13350527	AT1G50840
13350542	AT1G50870
13350544	AT1G50880
13350549	AT1G50900
13350554	AT1G50920
13350558	AT1G50930
13350564	AT1G50950
13350580	AT1G50960
13350584	AT1G50970
13350599	AT1G50990
13350607	AT1G51000
13350609	AT1G51010
13350611	AT1G51020
13350615	AT1G51030
13350619	AT1G51035
13350621	AT1G51040
13350630	AT1G51060
13350635	AT1G51070
13350645	AT1G51090
13350650	AT1G51100
13350654	AT1G51110
13350668	AT1G51120
13350670	AT1G51160
13350677	AT1G51172
13350683	AT1G51190
13350693	AT1G51200
13350700	AT1G51210
13350702	AT1G51270
13350719	AT1G51290
13350721	AT1G51320
13350723	AT1G51340
13350737	AT1G51350
13350749	AT1G51355
13350753	AT1G51360
13350756	AT1G51370
13350769	AT1G51380
13350778	AT1G51390;AT1G51400
13350787	AT1G51402;AT1G51400
13350791	AT1G51405
13350797	AT1G51410
13350804	AT1G51430
13350812	AT1G51440
13350815	AT1G51450
13350820	AT1G51470
13350832	AT1G51490
13350844	AT1G51520
13350855	AT1G51530
13350865	AT1G51538
